respondent,period,demand,lag_1h,lag_24h,lag_168h,hour_of_day,day_of_week,is_weekend
PJM,2026-05-25 04:00:00,78818.0,82380.0,78688.0,96034.0,4.0,1.0,0
PJM,2026-05-25 05:00:00,76329.0,78818.0,76630.0,91473.0,5.0,1.0,0
PJM,2026-05-25 06:00:00,74772.0,76329.0,75368.0,88074.0,6.0,1.0,0
PJM,2026-05-25 07:00:00,73451.0,74772.0,73853.0,84931.0,7.0,1.0,0
PJM,2026-05-25 08:00:00,72588.0,73451.0,72665.0,82904.0,8.0,1.0,0
PJM,2026-05-25 09:00:00,72775.0,72588.0,72355.0,83025.0,9.0,1.0,0
PJM,2026-05-25 10:00:00,73798.0,72775.0,72884.0,85731.0,10.0,1.0,0
PJM,2026-05-25 11:00:00,74599.0,73798.0,73572.0,90698.0,11.0,1.0,0
PJM,2026-05-25 12:00:00,75983.0,74599.0,75279.0,95785.0,12.0,1.0,0
PJM,2026-05-25 13:00:00,77886.0,75983.0,78111.0,99948.0,13.0,1.0,0
PJM,2026-05-25 14:00:00,80073.0,77886.0,79918.0,102601.0,14.0,1.0,0
PJM,2026-05-25 15:00:00,82728.0,80073.0,80901.0,107471.0,15.0,1.0,0
PJM,2026-05-25 16:00:00,85396.0,82728.0,81533.0,112946.0,16.0,1.0,0
PJM,2026-05-25 17:00:00,87126.0,85396.0,80888.0,117377.0,17.0,1.0,0
PJM,2026-05-25 18:00:00,87978.0,87126.0,81506.0,121810.0,18.0,1.0,0
PJM,2026-05-25 19:00:00,89057.0,87978.0,81707.0,126207.0,19.0,1.0,0
PJM,2026-05-25 20:00:00,90947.0,89057.0,82374.0,129457.0,20.0,1.0,0
PJM,2026-05-25 21:00:00,93643.0,90947.0,83789.0,132175.0,21.0,1.0,0
PJM,2026-05-25 22:00:00,96311.0,93643.0,85257.0,133432.0,22.0,1.0,0
PJM,2026-05-25 23:00:00,97591.0,96311.0,86108.0,132309.0,23.0,1.0,0
PJM,2026-05-26 00:00:00,97773.0,97591.0,86215.0,128920.0,0.0,2.0,0
PJM,2026-05-26 01:00:00,97341.0,97773.0,86390.0,124997.0,1.0,2.0,0
PJM,2026-05-26 02:00:00,95451.0,97341.0,85630.0,120050.0,2.0,2.0,0
PJM,2026-05-26 03:00:00,90573.0,95451.0,82380.0,111952.0,3.0,2.0,0
PJM,2026-05-26 04:00:00,85372.0,90573.0,78818.0,104353.0,4.0,2.0,0
PJM,2026-05-26 05:00:00,82191.0,85372.0,76329.0,99010.0,5.0,2.0,0
PJM,2026-05-26 06:00:00,79783.0,82191.0,74772.0,95347.0,6.0,2.0,0
PJM,2026-05-26 07:00:00,77531.0,79783.0,73451.0,91870.0,7.0,2.0,0
PJM,2026-05-26 08:00:00,76445.0,77531.0,72588.0,89576.0,8.0,2.0,0
PJM,2026-05-26 09:00:00,76926.0,76445.0,72775.0,88965.0,9.0,2.0,0
PJM,2026-05-26 10:00:00,79858.0,76926.0,73798.0,91478.0,10.0,2.0,0
PJM,2026-05-26 11:00:00,83194.0,79858.0,74599.0,95915.0,11.0,2.0,0
PJM,2026-05-26 12:00:00,87355.0,83194.0,75983.0,101205.0,12.0,2.0,0
PJM,2026-05-26 13:00:00,90170.0,87355.0,77886.0,105352.0,13.0,2.0,0
PJM,2026-05-26 14:00:00,92120.0,90170.0,80073.0,109014.0,14.0,2.0,0
PJM,2026-05-26 15:00:00,94469.0,92120.0,82728.0,113220.0,15.0,2.0,0
PJM,2026-05-26 16:00:00,96329.0,94469.0,85396.0,117611.0,16.0,2.0,0
PJM,2026-05-26 17:00:00,98521.0,96329.0,87126.0,121372.0,17.0,2.0,0
PJM,2026-05-26 18:00:00,101055.0,98521.0,87978.0,126217.0,18.0,2.0,0
PJM,2026-05-26 19:00:00,103445.0,101055.0,89057.0,129734.0,19.0,2.0,0
PJM,2026-05-26 20:00:00,105618.0,103445.0,90947.0,133201.0,20.0,2.0,0
PJM,2026-05-26 21:00:00,107755.0,105618.0,93643.0,135469.0,21.0,2.0,0
PJM,2026-05-26 22:00:00,109309.0,107755.0,96311.0,135687.0,22.0,2.0,0
PJM,2026-05-26 23:00:00,109040.0,109309.0,97591.0,133629.0,23.0,2.0,0
PJM,2026-05-27 00:00:00,107962.0,109040.0,97773.0,130001.0,0.0,3.0,0
PJM,2026-05-27 01:00:00,106900.0,107962.0,97341.0,125235.0,1.0,3.0,0
PJM,2026-05-27 02:00:00,104107.0,106900.0,95451.0,119652.0,2.0,3.0,0
PJM,2026-05-27 03:00:00,98508.0,104107.0,90573.0,111355.0,3.0,3.0,0
PJM,2026-05-27 04:00:00,92700.0,98508.0,85372.0,103541.0,4.0,3.0,0
PJM,2026-05-27 05:00:00,88714.0,92700.0,82191.0,97891.0,5.0,3.0,0
PJM,2026-05-27 06:00:00,86052.0,88714.0,79783.0,94220.0,6.0,3.0,0
PJM,2026-05-27 07:00:00,83573.0,86052.0,77531.0,90921.0,7.0,3.0,0
PJM,2026-05-27 08:00:00,82370.0,83573.0,76445.0,89068.0,8.0,3.0,0
PJM,2026-05-27 09:00:00,82601.0,82370.0,76926.0,88544.0,9.0,3.0,0
PJM,2026-05-27 10:00:00,84782.0,82601.0,79858.0,89790.0,10.0,3.0,0
PJM,2026-05-27 11:00:00,89408.0,84782.0,83194.0,94078.0,11.0,3.0,0
PJM,2026-05-27 12:00:00,93920.0,89408.0,87355.0,99016.0,12.0,3.0,0
PJM,2026-05-27 13:00:00,96452.0,93920.0,90170.0,102163.0,13.0,3.0,0
PJM,2026-05-27 14:00:00,97989.0,96452.0,92120.0,104942.0,14.0,3.0,0
PJM,2026-05-27 15:00:00,100537.0,97989.0,94469.0,106832.0,15.0,3.0,0
PJM,2026-05-27 16:00:00,102779.0,100537.0,96329.0,109699.0,16.0,3.0,0
PJM,2026-05-27 17:00:00,104596.0,102779.0,98521.0,112830.0,17.0,3.0,0
PJM,2026-05-27 18:00:00,106211.0,104596.0,101055.0,116069.0,18.0,3.0,0
PJM,2026-05-27 19:00:00,107475.0,106211.0,103445.0,118166.0,19.0,3.0,0
PJM,2026-05-27 20:00:00,109430.0,107475.0,105618.0,119629.0,20.0,3.0,0
PJM,2026-05-27 21:00:00,112365.0,109430.0,107755.0,119579.0,21.0,3.0,0
PJM,2026-05-27 22:00:00,114860.0,112365.0,109309.0,117073.0,22.0,3.0,0
PJM,2026-05-27 23:00:00,114720.0,114860.0,109040.0,113234.0,23.0,3.0,0
PJM,2026-05-28 00:00:00,113003.0,114720.0,107962.0,110153.0,0.0,4.0,0
PJM,2026-05-28 01:00:00,110793.0,113003.0,106900.0,107937.0,1.0,4.0,0
PJM,2026-05-28 02:00:00,107265.0,110793.0,104107.0,104463.0,2.0,4.0,0
PJM,2026-05-28 03:00:00,100567.0,107265.0,98508.0,98136.0,3.0,4.0,0
PJM,2026-05-28 04:00:00,93914.0,100567.0,92700.0,92467.0,4.0,4.0,0
PJM,2026-05-28 05:00:00,89824.0,93914.0,88714.0,87207.0,5.0,4.0,0
PJM,2026-05-28 06:00:00,86501.0,89824.0,86052.0,83306.0,6.0,4.0,0
PJM,2026-05-28 07:00:00,83412.0,86501.0,83573.0,81667.0,7.0,4.0,0
PJM,2026-05-28 08:00:00,81648.0,83412.0,82370.0,80920.0,8.0,4.0,0
PJM,2026-05-28 09:00:00,81391.0,81648.0,82601.0,81101.0,9.0,4.0,0
PJM,2026-05-28 10:00:00,83131.0,81391.0,84782.0,82232.0,10.0,4.0,0
PJM,2026-05-28 11:00:00,86480.0,83131.0,89408.0,85514.0,11.0,4.0,0
PJM,2026-05-28 12:00:00,89564.0,86480.0,93920.0,89097.0,12.0,4.0,0
PJM,2026-05-28 13:00:00,91773.0,89564.0,96452.0,90408.0,13.0,4.0,0
PJM,2026-05-28 14:00:00,93845.0,91773.0,97989.0,91471.0,14.0,4.0,0
PJM,2026-05-28 15:00:00,95666.0,93845.0,100537.0,92186.0,15.0,4.0,0
PJM,2026-05-28 16:00:00,97645.0,95666.0,102779.0,92526.0,16.0,4.0,0
PJM,2026-05-28 17:00:00,99966.0,97645.0,104596.0,92288.0,17.0,4.0,0
PJM,2026-05-28 18:00:00,102019.0,99966.0,106211.0,92149.0,18.0,4.0,0
PJM,2026-05-28 19:00:00,102936.0,102019.0,107475.0,92062.0,19.0,4.0,0
PJM,2026-05-28 20:00:00,104427.0,102936.0,109430.0,91419.0,20.0,4.0,0
PJM,2026-05-28 21:00:00,105924.0,104427.0,112365.0,91192.0,21.0,4.0,0
PJM,2026-05-28 22:00:00,106640.0,105924.0,114860.0,91339.0,22.0,4.0,0
PJM,2026-05-28 23:00:00,106372.0,106640.0,114720.0,91116.0,23.0,4.0,0
PJM,2026-05-29 00:00:00,104747.0,106372.0,113003.0,90823.0,0.0,5.0,0
PJM,2026-05-29 01:00:00,101167.0,104747.0,110793.0,90979.0,1.0,5.0,0
PJM,2026-05-29 02:00:00,98188.0,101167.0,107265.0,89755.0,2.0,5.0,0
PJM,2026-05-29 03:00:00,92345.0,98188.0,100567.0,85478.0,3.0,5.0,0
PJM,2026-05-29 04:00:00,86658.0,92345.0,93914.0,82591.0,4.0,5.0,0
PJM,2026-05-29 05:00:00,81702.0,86658.0,89824.0,79902.0,5.0,5.0,0
PJM,2026-05-29 06:00:00,79069.0,81702.0,86501.0,78297.0,6.0,5.0,0
PJM,2026-05-29 07:00:00,77679.0,79069.0,83412.0,76702.0,7.0,5.0,0
PJM,2026-05-29 08:00:00,76398.0,77679.0,81648.0,75884.0,8.0,5.0,0
PJM,2026-05-29 09:00:00,76292.0,76398.0,81391.0,76603.0,9.0,5.0,0
PJM,2026-05-29 10:00:00,76728.0,76292.0,83131.0,77812.0,10.0,5.0,0
PJM,2026-05-29 11:00:00,80045.0,76728.0,86480.0,80089.0,11.0,5.0,0
PJM,2026-05-29 12:00:00,83835.0,80045.0,89564.0,83212.0,12.0,5.0,0
PJM,2026-05-29 13:00:00,86418.0,83835.0,91773.0,85433.0,13.0,5.0,0
PJM,2026-05-29 14:00:00,88060.0,86418.0,93845.0,86228.0,14.0,5.0,0
PJM,2026-05-29 15:00:00,89183.0,88060.0,95666.0,86993.0,15.0,5.0,0
PJM,2026-05-29 16:00:00,89810.0,89183.0,97645.0,87183.0,16.0,5.0,0
PJM,2026-05-29 17:00:00,90260.0,89810.0,99966.0,86768.0,17.0,5.0,0
PJM,2026-05-29 18:00:00,92669.0,90260.0,102019.0,86621.0,18.0,5.0,0
PJM,2026-05-29 19:00:00,95552.0,92669.0,102936.0,86767.0,19.0,5.0,0
PJM,2026-05-29 20:00:00,99048.0,95552.0,104427.0,86806.0,20.0,5.0,0
PJM,2026-05-29 21:00:00,103166.0,99048.0,105924.0,87406.0,21.0,5.0,0
PJM,2026-05-29 22:00:00,106151.0,103166.0,106640.0,87987.0,22.0,5.0,0
PJM,2026-05-29 23:00:00,106239.0,106151.0,106372.0,87361.0,23.0,5.0,0
PJM,2026-05-30 00:00:00,103892.0,106239.0,104747.0,86787.0,0.0,6.0,1
PJM,2026-05-30 01:00:00,100596.0,103892.0,101167.0,86785.0,1.0,6.0,1
PJM,2026-05-30 02:00:00,98073.0,100596.0,98188.0,85636.0,2.0,6.0,1
PJM,2026-05-30 03:00:00,92669.0,98073.0,92345.0,82223.0,3.0,6.0,1
PJM,2026-05-30 04:00:00,87096.0,92669.0,86658.0,79184.0,4.0,6.0,1
PJM,2026-05-30 05:00:00,82814.0,87096.0,81702.0,77010.0,5.0,6.0,1
PJM,2026-05-30 06:00:00,79726.0,82814.0,79069.0,76031.0,6.0,6.0,1
PJM,2026-05-30 07:00:00,77569.0,79726.0,77679.0,75025.0,7.0,6.0,1
PJM,2026-05-30 08:00:00,75858.0,77569.0,76398.0,74061.0,8.0,6.0,1
PJM,2026-05-30 09:00:00,74749.0,75858.0,76292.0,73877.0,9.0,6.0,1
PJM,2026-05-30 10:00:00,74846.0,74749.0,76728.0,74753.0,10.0,6.0,1
PJM,2026-05-30 11:00:00,75540.0,74846.0,80045.0,75026.0,11.0,6.0,1
PJM,2026-05-30 12:00:00,78331.0,75540.0,83835.0,75765.0,12.0,6.0,1
PJM,2026-05-30 13:00:00,80374.0,78331.0,86418.0,78262.0,13.0,6.0,1
PJM,2026-05-30 14:00:00,81378.0,80374.0,88060.0,81223.0,14.0,6.0,1
PJM,2026-05-30 15:00:00,82451.0,81378.0,89183.0,82895.0,15.0,6.0,1
PJM,2026-05-30 16:00:00,83005.0,82451.0,89810.0,83509.0,16.0,6.0,1
PJM,2026-05-30 17:00:00,82791.0,83005.0,90260.0,83394.0,17.0,6.0,1
PJM,2026-05-30 18:00:00,82907.0,82791.0,92669.0,83166.0,18.0,6.0,1
PJM,2026-05-30 19:00:00,84007.0,82907.0,95552.0,83007.0,19.0,6.0,1
PJM,2026-05-30 20:00:00,85637.0,84007.0,99048.0,83557.0,20.0,6.0,1
PJM,2026-05-30 21:00:00,87601.0,85637.0,103166.0,84614.0,21.0,6.0,1
PJM,2026-05-30 22:00:00,89007.0,87601.0,106151.0,85820.0,22.0,6.0,1
PJM,2026-05-30 23:00:00,89877.0,89007.0,106239.0,85963.0,23.0,6.0,1
PJM,2026-05-31 00:00:00,88935.0,89877.0,103892.0,85698.0,0.0,0.0,1
PJM,2026-05-31 01:00:00,87428.0,88935.0,100596.0,85646.0,1.0,0.0,1
PJM,2026-05-31 02:00:00,86070.0,87428.0,98073.0,84723.0,2.0,0.0,1
PJM,2026-05-31 03:00:00,82467.0,86070.0,92669.0,81708.0,3.0,0.0,1
PJM,2026-05-31 04:00:00,79105.0,82467.0,87096.0,78688.0,4.0,0.0,1
PJM,2026-05-31 05:00:00,76322.0,79105.0,82814.0,76630.0,5.0,0.0,1
PJM,2026-05-31 06:00:00,73348.0,76322.0,79726.0,75368.0,6.0,0.0,1
PJM,2026-05-31 07:00:00,72163.0,73348.0,77569.0,73853.0,7.0,0.0,1
PJM,2026-05-31 08:00:00,71109.0,72163.0,75858.0,72665.0,8.0,0.0,1
PJM,2026-05-31 09:00:00,70417.0,71109.0,74749.0,72355.0,9.0,0.0,1
PJM,2026-05-31 10:00:00,70429.0,70417.0,74846.0,72884.0,10.0,0.0,1
PJM,2026-05-31 11:00:00,70273.0,70429.0,75540.0,73572.0,11.0,0.0,1
PJM,2026-05-31 12:00:00,71116.0,70273.0,78331.0,75279.0,12.0,0.0,1
PJM,2026-05-31 13:00:00,73048.0,71116.0,80374.0,78111.0,13.0,0.0,1
PJM,2026-05-31 14:00:00,74553.0,73048.0,81378.0,79918.0,14.0,0.0,1
PJM,2026-05-31 15:00:00,75783.0,74553.0,82451.0,80901.0,15.0,0.0,1
PJM,2026-05-31 16:00:00,77258.0,75783.0,83005.0,81533.0,16.0,0.0,1
PJM,2026-05-31 17:00:00,78546.0,77258.0,82791.0,80888.0,17.0,0.0,1
PJM,2026-05-31 18:00:00,79988.0,78546.0,82907.0,81506.0,18.0,0.0,1
PJM,2026-05-31 19:00:00,81528.0,79988.0,84007.0,81707.0,19.0,0.0,1
PJM,2026-05-31 20:00:00,84656.0,81528.0,85637.0,82374.0,20.0,0.0,1
PJM,2026-05-31 21:00:00,88946.0,84656.0,87601.0,83789.0,21.0,0.0,1
PJM,2026-05-31 22:00:00,93144.0,88946.0,89007.0,85257.0,22.0,0.0,1
PJM,2026-05-31 23:00:00,95268.0,93144.0,89877.0,86108.0,23.0,0.0,1
PJM,2026-06-01 00:00:00,95230.0,95268.0,88935.0,86215.0,0.0,1.0,0
PJM,2026-06-01 01:00:00,93588.0,95230.0,87428.0,86390.0,1.0,1.0,0
PJM,2026-06-01 02:00:00,91965.0,93588.0,86070.0,85630.0,2.0,1.0,0
PJM,2026-06-01 03:00:00,86925.0,91965.0,82467.0,82380.0,3.0,1.0,0
PJM,2026-06-01 04:00:00,81773.0,86925.0,79105.0,78818.0,4.0,1.0,0
PJM,2026-06-01 05:00:00,78916.0,81773.0,76322.0,76329.0,5.0,1.0,0
PJM,2026-06-01 06:00:00,77044.0,78916.0,73348.0,74772.0,6.0,1.0,0
PJM,2026-06-01 07:00:00,75196.0,77044.0,72163.0,73451.0,7.0,1.0,0
PJM,2026-06-01 08:00:00,74287.0,75196.0,71109.0,72588.0,8.0,1.0,0
PJM,2026-06-01 09:00:00,75172.0,74287.0,70417.0,72775.0,9.0,1.0,0
PJM,2026-06-01 10:00:00,77859.0,75172.0,70429.0,73798.0,10.0,1.0,0
PJM,2026-06-01 11:00:00,80189.0,77859.0,70273.0,74599.0,11.0,1.0,0
PJM,2026-06-01 12:00:00,83440.0,80189.0,71116.0,75983.0,12.0,1.0,0
PJM,2026-06-01 13:00:00,85525.0,83440.0,73048.0,77886.0,13.0,1.0,0
PJM,2026-06-01 14:00:00,87157.0,85525.0,74553.0,80073.0,14.0,1.0,0
PJM,2026-06-01 15:00:00,88602.0,87157.0,75783.0,82728.0,15.0,1.0,0
PJM,2026-06-01 16:00:00,90030.0,88602.0,77258.0,85396.0,16.0,1.0,0
PJM,2026-06-01 17:00:00,92013.0,90030.0,78546.0,87126.0,17.0,1.0,0
PJM,2026-06-01 18:00:00,94112.0,92013.0,79988.0,87978.0,18.0,1.0,0
PJM,2026-06-01 19:00:00,95582.0,94112.0,81528.0,89057.0,19.0,1.0,0
PJM,2026-06-01 20:00:00,96948.0,95582.0,84656.0,90947.0,20.0,1.0,0
PJM,2026-06-01 21:00:00,98661.0,96948.0,88946.0,93643.0,21.0,1.0,0
PJM,2026-06-01 22:00:00,100152.0,98661.0,93144.0,96311.0,22.0,1.0,0
PJM,2026-06-01 23:00:00,99609.0,100152.0,95268.0,97591.0,23.0,1.0,0
PJM,2026-06-02 00:00:00,97909.0,99609.0,95230.0,97773.0,0.0,2.0,0
PJM,2026-06-02 01:00:00,96178.0,97909.0,93588.0,97341.0,1.0,2.0,0
PJM,2026-06-02 02:00:00,94293.0,96178.0,91965.0,95451.0,2.0,2.0,0
PJM,2026-06-02 03:00:00,88716.0,94293.0,86925.0,90573.0,3.0,2.0,0
PJM,2026-06-02 04:00:00,83847.0,88716.0,81773.0,85372.0,4.0,2.0,0
PJM,2026-06-02 05:00:00,80102.0,83847.0,78916.0,82191.0,5.0,2.0,0
PJM,2026-06-02 06:00:00,76983.0,80102.0,77044.0,79783.0,6.0,2.0,0
PJM,2026-06-02 07:00:00,75655.0,76983.0,75196.0,77531.0,7.0,2.0,0
PJM,2026-06-02 08:00:00,74699.0,75655.0,74287.0,76445.0,8.0,2.0,0
PJM,2026-06-02 09:00:00,75245.0,74699.0,75172.0,76926.0,9.0,2.0,0
PJM,2026-06-02 10:00:00,76781.0,75245.0,77859.0,79858.0,10.0,2.0,0
PJM,2026-06-02 11:00:00,79969.0,76781.0,80189.0,83194.0,11.0,2.0,0
PJM,2026-06-02 12:00:00,83453.0,79969.0,83440.0,87355.0,12.0,2.0,0
PJM,2026-06-02 13:00:00,85053.0,83453.0,85525.0,90170.0,13.0,2.0,0
PJM,2026-06-02 14:00:00,85791.0,85053.0,87157.0,92120.0,14.0,2.0,0
PJM,2026-06-02 15:00:00,86908.0,85791.0,88602.0,94469.0,15.0,2.0,0
PJM,2026-06-02 16:00:00,87764.0,86908.0,90030.0,96329.0,16.0,2.0,0
PJM,2026-06-02 17:00:00,88327.0,87764.0,92013.0,98521.0,17.0,2.0,0
PJM,2026-06-02 18:00:00,89875.0,88327.0,94112.0,101055.0,18.0,2.0,0
PJM,2026-06-02 19:00:00,91628.0,89875.0,95582.0,103445.0,19.0,2.0,0
PJM,2026-06-02 20:00:00,94007.0,91628.0,96948.0,105618.0,20.0,2.0,0
PJM,2026-06-02 21:00:00,97055.0,94007.0,98661.0,107755.0,21.0,2.0,0
PJM,2026-06-02 22:00:00,99814.0,97055.0,100152.0,109309.0,22.0,2.0,0
PJM,2026-06-02 23:00:00,100513.0,99814.0,99609.0,109040.0,23.0,2.0,0
PJM,2026-06-03 00:00:00,99642.0,100513.0,97909.0,107962.0,0.0,3.0,0
PJM,2026-06-03 01:00:00,97757.0,99642.0,96178.0,106900.0,1.0,3.0,0
PJM,2026-06-03 02:00:00,95141.0,97757.0,94293.0,104107.0,2.0,3.0,0
PJM,2026-06-03 03:00:00,89711.0,95141.0,88716.0,98508.0,3.0,3.0,0
PJM,2026-06-03 04:00:00,84217.0,89711.0,83847.0,92700.0,4.0,3.0,0
PJM,2026-06-03 05:00:00,79901.0,84217.0,80102.0,88714.0,5.0,3.0,0
PJM,2026-06-03 06:00:00,77670.0,79901.0,76983.0,86052.0,6.0,3.0,0
PJM,2026-06-03 07:00:00,75860.0,77670.0,75655.0,83573.0,7.0,3.0,0
PJM,2026-06-03 08:00:00,74755.0,75860.0,74699.0,82370.0,8.0,3.0,0
PJM,2026-06-03 09:00:00,74981.0,74755.0,75245.0,82601.0,9.0,3.0,0
PJM,2026-06-03 10:00:00,76119.0,74981.0,76781.0,84782.0,10.0,3.0,0
PJM,2026-06-03 11:00:00,79696.0,76119.0,79969.0,89408.0,11.0,3.0,0
PJM,2026-06-03 12:00:00,83934.0,79696.0,83453.0,93920.0,12.0,3.0,0
PJM,2026-06-03 13:00:00,86412.0,83934.0,85053.0,96452.0,13.0,3.0,0
PJM,2026-06-03 14:00:00,87570.0,86412.0,85791.0,97989.0,14.0,3.0,0
PJM,2026-06-03 15:00:00,88175.0,87570.0,86908.0,100537.0,15.0,3.0,0
PJM,2026-06-03 16:00:00,90013.0,88175.0,87764.0,102779.0,16.0,3.0,0
PJM,2026-06-03 17:00:00,92650.0,90013.0,88327.0,104596.0,17.0,3.0,0
PJM,2026-06-03 18:00:00,95205.0,92650.0,89875.0,106211.0,18.0,3.0,0
PJM,2026-06-03 19:00:00,98387.0,95205.0,91628.0,107475.0,19.0,3.0,0
PJM,2026-06-03 20:00:00,102023.0,98387.0,94007.0,109430.0,20.0,3.0,0
PJM,2026-06-03 21:00:00,106524.0,102023.0,97055.0,112365.0,21.0,3.0,0
PJM,2026-06-03 22:00:00,110372.0,106524.0,99814.0,114860.0,22.0,3.0,0
PJM,2026-06-03 23:00:00,111569.0,110372.0,100513.0,114720.0,23.0,3.0,0
PJM,2026-06-04 00:00:00,110215.0,111569.0,99642.0,113003.0,0.0,4.0,0
PJM,2026-06-04 01:00:00,106308.0,110215.0,97757.0,110793.0,1.0,4.0,0
PJM,2026-06-04 02:00:00,101969.0,106308.0,95141.0,107265.0,2.0,4.0,0
PJM,2026-06-04 03:00:00,95297.0,101969.0,89711.0,100567.0,3.0,4.0,0
PJM,2026-06-04 04:00:00,88847.0,95297.0,84217.0,93914.0,4.0,4.0,0
PJM,2026-06-04 05:00:00,83822.0,88847.0,79901.0,89824.0,5.0,4.0,0
PJM,2026-06-04 06:00:00,80662.0,83822.0,77670.0,86501.0,6.0,4.0,0
PJM,2026-06-04 07:00:00,78465.0,80662.0,75860.0,83412.0,7.0,4.0,0
PJM,2026-06-04 08:00:00,77019.0,78465.0,74755.0,81648.0,8.0,4.0,0
PJM,2026-06-04 09:00:00,77255.0,77019.0,74981.0,81391.0,9.0,4.0,0
PJM,2026-06-04 10:00:00,79027.0,77255.0,76119.0,83131.0,10.0,4.0,0
PJM,2026-06-04 11:00:00,82264.0,79027.0,79696.0,86480.0,11.0,4.0,0
PJM,2026-06-04 12:00:00,86481.0,82264.0,83934.0,89564.0,12.0,4.0,0
PJM,2026-06-04 13:00:00,89357.0,86481.0,86412.0,91773.0,13.0,4.0,0
PJM,2026-06-04 14:00:00,91926.0,89357.0,87570.0,93845.0,14.0,4.0,0
PJM,2026-06-04 15:00:00,95140.0,91926.0,88175.0,95666.0,15.0,4.0,0
PJM,2026-06-04 16:00:00,97664.0,95140.0,90013.0,97645.0,16.0,4.0,0
PJM,2026-06-04 17:00:00,101056.0,97664.0,92650.0,99966.0,17.0,4.0,0
PJM,2026-06-04 18:00:00,105413.0,101056.0,95205.0,102019.0,18.0,4.0,0
PJM,2026-06-04 19:00:00,109666.0,105413.0,98387.0,102936.0,19.0,4.0,0
PJM,2026-06-04 20:00:00,114239.0,109666.0,102023.0,104427.0,20.0,4.0,0
PJM,2026-06-04 21:00:00,118533.0,114239.0,106524.0,105924.0,21.0,4.0,0
PJM,2026-06-04 22:00:00,121506.0,118533.0,110372.0,106640.0,22.0,4.0,0
PJM,2026-06-04 23:00:00,121891.0,121506.0,111569.0,106372.0,23.0,4.0,0
PJM,2026-06-05 00:00:00,119502.0,121891.0,110215.0,104747.0,0.0,5.0,0
PJM,2026-06-05 01:00:00,114858.0,119502.0,106308.0,101167.0,1.0,5.0,0
PJM,2026-06-05 02:00:00,110200.0,114858.0,101969.0,98188.0,2.0,5.0,0
PJM,2026-06-05 03:00:00,103116.0,110200.0,95297.0,92345.0,3.0,5.0,0
PJM,2026-06-05 04:00:00,95404.0,103116.0,88847.0,86658.0,4.0,5.0,0
PJM,2026-06-05 05:00:00,89910.0,95404.0,83822.0,81702.0,5.0,5.0,0
PJM,2026-06-05 06:00:00,85900.0,89910.0,80662.0,79069.0,6.0,5.0,0
PJM,2026-06-05 07:00:00,83415.0,85900.0,78465.0,77679.0,7.0,5.0,0
PJM,2026-06-05 08:00:00,81425.0,83415.0,77019.0,76398.0,8.0,5.0,0
PJM,2026-06-05 09:00:00,81302.0,81425.0,77255.0,76292.0,9.0,5.0,0
PJM,2026-06-05 10:00:00,83282.0,81302.0,79027.0,76728.0,10.0,5.0,0
PJM,2026-06-05 11:00:00,86889.0,83282.0,82264.0,80045.0,11.0,5.0,0
PJM,2026-06-05 12:00:00,91723.0,86889.0,86481.0,83835.0,12.0,5.0,0
PJM,2026-06-05 13:00:00,95012.0,91723.0,89357.0,86418.0,13.0,5.0,0
PJM,2026-06-05 14:00:00,97632.0,95012.0,91926.0,88060.0,14.0,5.0,0
PJM,2026-06-05 15:00:00,101984.0,97632.0,95140.0,89183.0,15.0,5.0,0
PJM,2026-06-05 16:00:00,105965.0,101984.0,97664.0,89810.0,16.0,5.0,0
PJM,2026-06-05 17:00:00,110202.0,105965.0,101056.0,90260.0,17.0,5.0,0
PJM,2026-06-05 18:00:00,114658.0,110202.0,105413.0,92669.0,18.0,5.0,0
PJM,2026-06-05 19:00:00,118347.0,114658.0,109666.0,95552.0,19.0,5.0,0
PJM,2026-06-05 20:00:00,121577.0,118347.0,114239.0,99048.0,20.0,5.0,0
PJM,2026-06-05 21:00:00,124807.0,121577.0,118533.0,103166.0,21.0,5.0,0
PJM,2026-06-05 22:00:00,126920.0,124807.0,121506.0,106151.0,22.0,5.0,0
PJM,2026-06-05 23:00:00,126278.0,126920.0,121891.0,106239.0,23.0,5.0,0
PJM,2026-06-06 00:00:00,123439.0,126278.0,119502.0,103892.0,0.0,6.0,1
PJM,2026-06-06 01:00:00,118316.0,123439.0,114858.0,100596.0,1.0,6.0,1
PJM,2026-06-06 02:00:00,113955.0,118316.0,110200.0,98073.0,2.0,6.0,1
PJM,2026-06-06 03:00:00,107569.0,113955.0,103116.0,92669.0,3.0,6.0,1
PJM,2026-06-06 04:00:00,100961.0,107569.0,95404.0,87096.0,4.0,6.0,1
PJM,2026-06-06 05:00:00,95136.0,100961.0,89910.0,82814.0,5.0,6.0,1
PJM,2026-06-06 06:00:00,91207.0,95136.0,85900.0,79726.0,6.0,6.0,1
PJM,2026-06-06 07:00:00,88471.0,91207.0,83415.0,77569.0,7.0,6.0,1
PJM,2026-06-06 08:00:00,85655.0,88471.0,81425.0,75858.0,8.0,6.0,1
PJM,2026-06-06 09:00:00,84246.0,85655.0,81302.0,74749.0,9.0,6.0,1
PJM,2026-06-06 10:00:00,83847.0,84246.0,83282.0,74846.0,10.0,6.0,1
PJM,2026-06-06 11:00:00,84405.0,83847.0,86889.0,75540.0,11.0,6.0,1
