respondent,period,demand,lag_1h,lag_24h,lag_168h,hour_of_day,day_of_week,is_weekend
CISO,2026-06-18 05:00:00,31810.0,32510.0,33742.0,33970.0,5.0,4.0,0
CISO,2026-06-18 06:00:00,30123.0,31810.0,31447.0,31707.0,6.0,4.0,0
CISO,2026-06-18 07:00:00,27833.0,30123.0,29217.0,29438.0,7.0,4.0,0
CISO,2026-06-18 08:00:00,26880.0,27833.0,27964.0,28061.0,8.0,4.0,0
CISO,2026-06-18 09:00:00,25325.0,26880.0,26349.0,26337.0,9.0,4.0,0
CISO,2026-06-18 10:00:00,24242.0,25325.0,25003.0,25068.0,10.0,4.0,0
CISO,2026-06-18 11:00:00,23733.0,24242.0,24449.0,24309.0,11.0,4.0,0
CISO,2026-06-18 12:00:00,23629.0,23733.0,24181.0,24204.0,12.0,4.0,0
CISO,2026-06-18 13:00:00,24130.0,23629.0,24819.0,24827.0,13.0,4.0,0
CISO,2026-06-18 14:00:00,25347.0,24130.0,25988.0,26329.0,14.0,4.0,0
CISO,2026-06-18 15:00:00,28282.0,25347.0,28593.0,30427.0,15.0,4.0,0
CISO,2026-06-18 16:00:00,30732.0,28282.0,31189.0,34155.0,16.0,4.0,0
CISO,2026-06-18 17:00:00,31081.0,30732.0,31088.0,34307.0,17.0,4.0,0
CISO,2026-06-18 18:00:00,30847.0,31081.0,31516.0,34354.0,18.0,4.0,0
CISO,2026-06-18 19:00:00,29924.0,30847.0,32080.0,33960.0,19.0,4.0,0
CISO,2026-06-18 20:00:00,30302.0,29924.0,31412.0,34157.0,20.0,4.0,0
CISO,2026-06-18 21:00:00,29839.0,30302.0,31764.0,33914.0,21.0,4.0,0
CISO,2026-06-18 22:00:00,29420.0,29839.0,31648.0,34466.0,22.0,4.0,0
CISO,2026-06-18 23:00:00,29878.0,29420.0,31267.0,35673.0,23.0,4.0,0
CISO,2026-06-19 00:00:00,30145.0,29878.0,31781.0,35768.0,0.0,5.0,0
CISO,2026-06-19 01:00:00,30531.0,30145.0,32931.0,36700.0,1.0,5.0,0
CISO,2026-06-19 02:00:00,30494.0,30531.0,33213.0,37362.0,2.0,5.0,0
CISO,2026-06-19 03:00:00,30476.0,30494.0,32848.0,37237.0,3.0,5.0,0
CISO,2026-06-19 04:00:00,30463.0,30476.0,32510.0,36499.0,4.0,5.0,0
CISO,2026-06-19 05:00:00,30246.0,30463.0,31810.0,35243.0,5.0,5.0,0
CISO,2026-06-19 06:00:00,28542.0,30246.0,30123.0,32963.0,6.0,5.0,0
CISO,2026-06-19 07:00:00,26883.0,28542.0,27833.0,30476.0,7.0,5.0,0
CISO,2026-06-19 08:00:00,25856.0,26883.0,26880.0,28982.0,8.0,5.0,0
CISO,2026-06-19 09:00:00,24584.0,25856.0,25325.0,27194.0,9.0,5.0,0
CISO,2026-06-19 10:00:00,23452.0,24584.0,24242.0,25754.0,10.0,5.0,0
CISO,2026-06-19 11:00:00,22809.0,23452.0,23733.0,24855.0,11.0,5.0,0
CISO,2026-06-19 12:00:00,22943.0,22809.0,23629.0,24502.0,12.0,5.0,0
CISO,2026-06-19 13:00:00,23655.0,22943.0,24130.0,25003.0,13.0,5.0,0
CISO,2026-06-19 14:00:00,24579.0,23655.0,25347.0,25793.0,14.0,5.0,0
CISO,2026-06-19 15:00:00,27148.0,24579.0,28282.0,29466.0,15.0,5.0,0
CISO,2026-06-19 16:00:00,29141.0,27148.0,30732.0,32842.0,16.0,5.0,0
CISO,2026-06-19 17:00:00,28946.0,29141.0,31081.0,33305.0,17.0,5.0,0
CISO,2026-06-19 18:00:00,28080.0,28946.0,30847.0,33774.0,18.0,5.0,0
CISO,2026-06-19 19:00:00,28580.0,28080.0,29924.0,33398.0,19.0,5.0,0
CISO,2026-06-19 20:00:00,28333.0,28580.0,30302.0,33613.0,20.0,5.0,0
CISO,2026-06-19 21:00:00,29096.0,28333.0,29839.0,34023.0,21.0,5.0,0
CISO,2026-06-19 22:00:00,29312.0,29096.0,29420.0,34844.0,22.0,5.0,0
CISO,2026-06-19 23:00:00,28588.0,29312.0,29878.0,36015.0,23.0,5.0,0
CISO,2026-06-20 00:00:00,28137.0,28588.0,30145.0,36679.0,0.0,6.0,1
CISO,2026-06-20 01:00:00,28138.0,28137.0,30531.0,37662.0,1.0,6.0,1
CISO,2026-06-20 02:00:00,28762.0,28138.0,30494.0,38369.0,2.0,6.0,1
CISO,2026-06-20 03:00:00,29285.0,28762.0,30476.0,37639.0,3.0,6.0,1
CISO,2026-06-20 04:00:00,29433.0,29285.0,30463.0,36354.0,4.0,6.0,1
CISO,2026-06-20 05:00:00,29194.0,29433.0,30246.0,35105.0,5.0,6.0,1
CISO,2026-06-20 06:00:00,27812.0,29194.0,28542.0,33001.0,6.0,6.0,1
CISO,2026-06-20 07:00:00,26205.0,27812.0,26883.0,30601.0,7.0,6.0,1
CISO,2026-06-20 08:00:00,25107.0,26205.0,25856.0,28875.0,8.0,6.0,1
CISO,2026-06-20 09:00:00,23734.0,25107.0,24584.0,26986.0,9.0,6.0,1
CISO,2026-06-20 10:00:00,22658.0,23734.0,23452.0,25691.0,10.0,6.0,1
CISO,2026-06-20 11:00:00,22014.0,22658.0,22809.0,24411.0,11.0,6.0,1
CISO,2026-06-20 12:00:00,21714.0,22014.0,22943.0,23975.0,12.0,6.0,1
CISO,2026-06-20 13:00:00,21864.0,21714.0,23655.0,23760.0,13.0,6.0,1
CISO,2026-06-20 14:00:00,22416.0,21864.0,24579.0,24040.0,14.0,6.0,1
CISO,2026-06-20 15:00:00,24308.0,22416.0,27148.0,27137.0,15.0,6.0,1
CISO,2026-06-20 16:00:00,25362.0,24308.0,29141.0,31129.0,16.0,6.0,1
CISO,2026-06-20 17:00:00,24979.0,25362.0,28946.0,31632.0,17.0,6.0,1
CISO,2026-06-20 18:00:00,24663.0,24979.0,28080.0,31406.0,18.0,6.0,1
CISO,2026-06-20 19:00:00,24190.0,24663.0,28580.0,31626.0,19.0,6.0,1
CISO,2026-06-20 20:00:00,24095.0,24190.0,28333.0,30766.0,20.0,6.0,1
CISO,2026-06-20 21:00:00,24529.0,24095.0,29096.0,30376.0,21.0,6.0,1
CISO,2026-06-20 22:00:00,23994.0,24529.0,29312.0,31339.0,22.0,6.0,1
CISO,2026-06-20 23:00:00,24289.0,23994.0,28588.0,32421.0,23.0,6.0,1
CISO,2026-06-21 00:00:00,25013.0,24289.0,28137.0,33458.0,0.0,0.0,1
CISO,2026-06-21 01:00:00,26474.0,25013.0,28138.0,34385.0,1.0,0.0,1
CISO,2026-06-21 02:00:00,27633.0,26474.0,28762.0,34676.0,2.0,0.0,1
CISO,2026-06-21 03:00:00,27826.0,27633.0,29285.0,34401.0,3.0,0.0,1
CISO,2026-06-21 04:00:00,27955.0,27826.0,29433.0,33337.0,4.0,0.0,1
CISO,2026-06-21 05:00:00,27740.0,27955.0,29194.0,32407.0,5.0,0.0,1
CISO,2026-06-21 06:00:00,26501.0,27740.0,27812.0,30475.0,6.0,0.0,1
CISO,2026-06-21 07:00:00,25435.0,26501.0,26205.0,28500.0,7.0,0.0,1
CISO,2026-06-21 08:00:00,24214.0,25435.0,25107.0,27065.0,8.0,0.0,1
CISO,2026-06-21 09:00:00,22883.0,24214.0,23734.0,25673.0,9.0,0.0,1
CISO,2026-06-21 10:00:00,21839.0,22883.0,22658.0,24051.0,10.0,0.0,1
CISO,2026-06-21 11:00:00,21124.0,21839.0,22014.0,23062.0,11.0,0.0,1
CISO,2026-06-21 12:00:00,20786.0,21124.0,21714.0,22501.0,12.0,0.0,1
CISO,2026-06-21 13:00:00,20664.0,20786.0,21864.0,22441.0,13.0,0.0,1
CISO,2026-06-21 14:00:00,21331.0,20664.0,22416.0,23325.0,14.0,0.0,1
CISO,2026-06-21 15:00:00,24430.0,21331.0,24308.0,26229.0,15.0,0.0,1
CISO,2026-06-21 16:00:00,26139.0,24430.0,25362.0,29392.0,16.0,0.0,1
CISO,2026-06-21 17:00:00,25728.0,26139.0,24979.0,29274.0,17.0,0.0,1
CISO,2026-06-21 18:00:00,24963.0,25728.0,24663.0,29102.0,18.0,0.0,1
CISO,2026-06-21 19:00:00,23595.0,24963.0,24190.0,28535.0,19.0,0.0,1
CISO,2026-06-21 20:00:00,23019.0,23595.0,24095.0,27494.0,20.0,0.0,1
CISO,2026-06-21 21:00:00,22777.0,23019.0,24529.0,27285.0,21.0,0.0,1
CISO,2026-06-21 22:00:00,22196.0,22777.0,23994.0,27629.0,22.0,0.0,1
CISO,2026-06-21 23:00:00,22649.0,22196.0,24289.0,28570.0,23.0,0.0,1
CISO,2026-06-22 00:00:00,24509.0,22649.0,25013.0,30212.0,0.0,1.0,0
CISO,2026-06-22 01:00:00,26534.0,24509.0,26474.0,31765.0,1.0,1.0,0
CISO,2026-06-22 02:00:00,27899.0,26534.0,27633.0,33130.0,2.0,1.0,0
CISO,2026-06-22 03:00:00,28503.0,27899.0,27826.0,33241.0,3.0,1.0,0
CISO,2026-06-22 04:00:00,28593.0,28503.0,27955.0,32599.0,4.0,1.0,0
CISO,2026-06-22 05:00:00,28340.0,28593.0,27740.0,31869.0,5.0,1.0,0
CISO,2026-06-22 06:00:00,26806.0,28340.0,26501.0,29784.0,6.0,1.0,0
CISO,2026-06-22 07:00:00,25053.0,26806.0,25435.0,27638.0,7.0,1.0,0
CISO,2026-06-22 08:00:00,24327.0,25053.0,24214.0,26522.0,8.0,1.0,0
CISO,2026-06-22 09:00:00,23043.0,24327.0,22883.0,24785.0,9.0,1.0,0
CISO,2026-06-22 10:00:00,22122.0,23043.0,21839.0,23987.0,10.0,1.0,0
CISO,2026-06-22 11:00:00,21857.0,22122.0,21124.0,23383.0,11.0,1.0,0
CISO,2026-06-22 12:00:00,22040.0,21857.0,20786.0,23386.0,12.0,1.0,0
CISO,2026-06-22 13:00:00,22840.0,22040.0,20664.0,23832.0,13.0,1.0,0
CISO,2026-06-22 14:00:00,24825.0,22840.0,21331.0,25644.0,14.0,1.0,0
CISO,2026-06-22 15:00:00,29957.0,24825.0,24430.0,30493.0,15.0,1.0,0
CISO,2026-06-22 16:00:00,31676.0,29957.0,26139.0,33993.0,16.0,1.0,0
CISO,2026-06-22 17:00:00,31347.0,31676.0,25728.0,34369.0,17.0,1.0,0
CISO,2026-06-22 18:00:00,30120.0,31347.0,24963.0,34236.0,18.0,1.0,0
CISO,2026-06-22 19:00:00,28931.0,30120.0,23595.0,33235.0,19.0,1.0,0
CISO,2026-06-22 20:00:00,27760.0,28931.0,23019.0,32287.0,20.0,1.0,0
CISO,2026-06-22 21:00:00,27923.0,27760.0,22777.0,31962.0,21.0,1.0,0
CISO,2026-06-22 22:00:00,27965.0,27923.0,22196.0,32257.0,22.0,1.0,0
CISO,2026-06-22 23:00:00,28857.0,27965.0,22649.0,32689.0,23.0,1.0,0
CISO,2026-06-23 00:00:00,30210.0,28857.0,24509.0,33487.0,0.0,2.0,0
CISO,2026-06-23 01:00:00,31973.0,30210.0,26534.0,35225.0,1.0,2.0,0
CISO,2026-06-23 02:00:00,32751.0,31973.0,27899.0,36020.0,2.0,2.0,0
CISO,2026-06-23 03:00:00,32813.0,32751.0,28503.0,35578.0,3.0,2.0,0
CISO,2026-06-23 04:00:00,32430.0,32813.0,28593.0,34705.0,4.0,2.0,0
CISO,2026-06-23 05:00:00,31718.0,32430.0,28340.0,33792.0,5.0,2.0,0
CISO,2026-06-23 06:00:00,29648.0,31718.0,26806.0,31729.0,6.0,2.0,0
CISO,2026-06-23 07:00:00,27446.0,29648.0,25053.0,29210.0,7.0,2.0,0
CISO,2026-06-23 08:00:00,26089.0,27446.0,24327.0,27647.0,8.0,2.0,0
CISO,2026-06-23 09:00:00,24626.0,26089.0,23043.0,26179.0,9.0,2.0,0
CISO,2026-06-23 10:00:00,23702.0,24626.0,22122.0,25088.0,10.0,2.0,0
CISO,2026-06-23 11:00:00,23260.0,23702.0,21857.0,24242.0,11.0,2.0,0
CISO,2026-06-23 12:00:00,23205.0,23260.0,22040.0,23887.0,12.0,2.0,0
CISO,2026-06-23 13:00:00,23896.0,23205.0,22840.0,24724.0,13.0,2.0,0
CISO,2026-06-23 14:00:00,25392.0,23896.0,24825.0,26304.0,14.0,2.0,0
CISO,2026-06-23 15:00:00,29339.0,25392.0,29957.0,30703.0,15.0,2.0,0
CISO,2026-06-23 16:00:00,31539.0,29339.0,31676.0,33859.0,16.0,2.0,0
CISO,2026-06-23 17:00:00,31382.0,31539.0,31347.0,34645.0,17.0,2.0,0
CISO,2026-06-23 18:00:00,31224.0,31382.0,30120.0,33527.0,18.0,2.0,0
CISO,2026-06-23 19:00:00,29745.0,31224.0,28931.0,33093.0,19.0,2.0,0
CISO,2026-06-23 20:00:00,29062.0,29745.0,27760.0,31675.0,20.0,2.0,0
CISO,2026-06-23 21:00:00,29834.0,29062.0,27923.0,30469.0,21.0,2.0,0
CISO,2026-06-23 22:00:00,30529.0,29834.0,27965.0,30264.0,22.0,2.0,0
CISO,2026-06-23 23:00:00,30989.0,30529.0,28857.0,30865.0,23.0,2.0,0
CISO,2026-06-24 00:00:00,31690.0,30989.0,30210.0,32223.0,0.0,3.0,0
CISO,2026-06-24 01:00:00,32037.0,31690.0,31973.0,33874.0,1.0,3.0,0
CISO,2026-06-24 02:00:00,32829.0,32037.0,32751.0,35051.0,2.0,3.0,0
CISO,2026-06-24 03:00:00,33162.0,32829.0,32813.0,34949.0,3.0,3.0,0
CISO,2026-06-24 04:00:00,32792.0,33162.0,32430.0,34468.0,4.0,3.0,0
CISO,2026-06-24 05:00:00,32350.0,32792.0,31718.0,33742.0,5.0,3.0,0
CISO,2026-06-24 06:00:00,30447.0,32350.0,29648.0,31447.0,6.0,3.0,0
CISO,2026-06-24 07:00:00,28378.0,30447.0,27446.0,29217.0,7.0,3.0,0
CISO,2026-06-24 08:00:00,27099.0,28378.0,26089.0,27964.0,8.0,3.0,0
CISO,2026-06-24 09:00:00,25441.0,27099.0,24626.0,26349.0,9.0,3.0,0
CISO,2026-06-24 10:00:00,24419.0,25441.0,23702.0,25003.0,10.0,3.0,0
CISO,2026-06-24 11:00:00,23648.0,24419.0,23260.0,24449.0,11.0,3.0,0
CISO,2026-06-24 12:00:00,23484.0,23648.0,23205.0,24181.0,12.0,3.0,0
CISO,2026-06-24 13:00:00,24354.0,23484.0,23896.0,24819.0,13.0,3.0,0
CISO,2026-06-24 14:00:00,25156.0,24354.0,25392.0,25988.0,14.0,3.0,0
CISO,2026-06-24 15:00:00,26686.0,25156.0,29339.0,28593.0,15.0,3.0,0
CISO,2026-06-24 16:00:00,28055.0,26686.0,31539.0,31189.0,16.0,3.0,0
CISO,2026-06-24 17:00:00,28437.0,28055.0,31382.0,31088.0,17.0,3.0,0
CISO,2026-06-24 18:00:00,29205.0,28437.0,31224.0,31516.0,18.0,3.0,0
CISO,2026-06-24 19:00:00,28798.0,29205.0,29745.0,32080.0,19.0,3.0,0
CISO,2026-06-24 20:00:00,29556.0,28798.0,29062.0,31412.0,20.0,3.0,0
CISO,2026-06-24 21:00:00,29000.0,29556.0,29834.0,31764.0,21.0,3.0,0
CISO,2026-06-24 22:00:00,29779.0,29000.0,30529.0,31648.0,22.0,3.0,0
CISO,2026-06-24 23:00:00,31544.0,29779.0,30989.0,31267.0,23.0,3.0,0
CISO,2026-06-25 00:00:00,32628.0,31544.0,31690.0,31781.0,0.0,4.0,0
CISO,2026-06-25 01:00:00,33966.0,32628.0,32037.0,32931.0,1.0,4.0,0
CISO,2026-06-25 02:00:00,33779.0,33966.0,32829.0,33213.0,2.0,4.0,0
CISO,2026-06-25 03:00:00,33013.0,33779.0,33162.0,32848.0,3.0,4.0,0
CISO,2026-06-25 04:00:00,32288.0,33013.0,32792.0,32510.0,4.0,4.0,0
CISO,2026-06-25 05:00:00,31974.0,32288.0,32350.0,31810.0,5.0,4.0,0
CISO,2026-06-25 06:00:00,30094.0,31974.0,30447.0,30123.0,6.0,4.0,0
CISO,2026-06-25 07:00:00,28145.0,30094.0,28378.0,27833.0,7.0,4.0,0
CISO,2026-06-25 08:00:00,26606.0,28145.0,27099.0,26880.0,8.0,4.0,0
CISO,2026-06-25 09:00:00,25162.0,26606.0,25441.0,25325.0,9.0,4.0,0
CISO,2026-06-25 10:00:00,24070.0,25162.0,24419.0,24242.0,10.0,4.0,0
CISO,2026-06-25 11:00:00,23483.0,24070.0,23648.0,23733.0,11.0,4.0,0
CISO,2026-06-25 12:00:00,23615.0,23483.0,23484.0,23629.0,12.0,4.0,0
CISO,2026-06-25 13:00:00,24352.0,23615.0,24354.0,24130.0,13.0,4.0,0
CISO,2026-06-25 14:00:00,24984.0,24352.0,25156.0,25347.0,14.0,4.0,0
CISO,2026-06-25 15:00:00,27934.0,24984.0,26686.0,28282.0,15.0,4.0,0
CISO,2026-06-25 16:00:00,30594.0,27934.0,28055.0,30732.0,16.0,4.0,0
CISO,2026-06-25 17:00:00,30900.0,30594.0,28437.0,31081.0,17.0,4.0,0
CISO,2026-06-25 18:00:00,30652.0,30900.0,29205.0,30847.0,18.0,4.0,0
CISO,2026-06-25 19:00:00,29914.0,30652.0,28798.0,29924.0,19.0,4.0,0
CISO,2026-06-25 20:00:00,30025.0,29914.0,29556.0,30302.0,20.0,4.0,0
CISO,2026-06-25 21:00:00,30049.0,30025.0,29000.0,29839.0,21.0,4.0,0
CISO,2026-06-25 22:00:00,29700.0,30049.0,29779.0,29420.0,22.0,4.0,0
CISO,2026-06-25 23:00:00,30623.0,29700.0,31544.0,29878.0,23.0,4.0,0
CISO,2026-06-26 00:00:00,31783.0,30623.0,32628.0,30145.0,0.0,5.0,0
CISO,2026-06-26 01:00:00,32169.0,31783.0,33966.0,30531.0,1.0,5.0,0
CISO,2026-06-26 02:00:00,32311.0,32169.0,33779.0,30494.0,2.0,5.0,0
CISO,2026-06-26 03:00:00,32084.0,32311.0,33013.0,30476.0,3.0,5.0,0
CISO,2026-06-26 04:00:00,31715.0,32084.0,32288.0,30463.0,4.0,5.0,0
CISO,2026-06-26 05:00:00,31125.0,31715.0,31974.0,30246.0,5.0,5.0,0
CISO,2026-06-26 06:00:00,29238.0,31125.0,30094.0,28542.0,6.0,5.0,0
CISO,2026-06-26 07:00:00,27308.0,29238.0,28145.0,26883.0,7.0,5.0,0
CISO,2026-06-26 08:00:00,26106.0,27308.0,26606.0,25856.0,8.0,5.0,0
CISO,2026-06-26 09:00:00,24728.0,26106.0,25162.0,24584.0,9.0,5.0,0
CISO,2026-06-26 10:00:00,23697.0,24728.0,24070.0,23452.0,10.0,5.0,0
CISO,2026-06-26 11:00:00,23133.0,23697.0,23483.0,22809.0,11.0,5.0,0
CISO,2026-06-26 12:00:00,23113.0,23133.0,23615.0,22943.0,12.0,5.0,0
CISO,2026-06-26 13:00:00,23766.0,23113.0,24352.0,23655.0,13.0,5.0,0
CISO,2026-06-26 14:00:00,24691.0,23766.0,24984.0,24579.0,14.0,5.0,0
CISO,2026-06-26 15:00:00,26554.0,24691.0,27934.0,27148.0,15.0,5.0,0
CISO,2026-06-26 16:00:00,28946.0,26554.0,30594.0,29141.0,16.0,5.0,0
CISO,2026-06-26 17:00:00,29895.0,28946.0,30900.0,28946.0,17.0,5.0,0
CISO,2026-06-26 18:00:00,29646.0,29895.0,30652.0,28080.0,18.0,5.0,0
CISO,2026-06-26 19:00:00,29601.0,29646.0,29914.0,28580.0,19.0,5.0,0
CISO,2026-06-26 20:00:00,30354.0,29601.0,30025.0,28333.0,20.0,5.0,0
CISO,2026-06-26 21:00:00,29853.0,30354.0,30049.0,29096.0,21.0,5.0,0
CISO,2026-06-26 22:00:00,29281.0,29853.0,29700.0,29312.0,22.0,5.0,0
CISO,2026-06-26 23:00:00,29581.0,29281.0,30623.0,28588.0,23.0,5.0,0
CISO,2026-06-27 00:00:00,30150.0,29581.0,31783.0,28137.0,0.0,6.0,1
CISO,2026-06-27 01:00:00,30427.0,30150.0,32169.0,28138.0,1.0,6.0,1
CISO,2026-06-27 02:00:00,30316.0,30427.0,32311.0,28762.0,2.0,6.0,1
CISO,2026-06-27 03:00:00,29946.0,30316.0,32084.0,29285.0,3.0,6.0,1
CISO,2026-06-27 04:00:00,29891.0,29946.0,31715.0,29433.0,4.0,6.0,1
CISO,2026-06-27 05:00:00,29628.0,29891.0,31125.0,29194.0,5.0,6.0,1
CISO,2026-06-27 06:00:00,28204.0,29628.0,29238.0,27812.0,6.0,6.0,1
CISO,2026-06-27 07:00:00,26552.0,28204.0,27308.0,26205.0,7.0,6.0,1
CISO,2026-06-27 08:00:00,25514.0,26552.0,26106.0,25107.0,8.0,6.0,1
CISO,2026-06-27 09:00:00,24303.0,25514.0,24728.0,23734.0,9.0,6.0,1
CISO,2026-06-27 10:00:00,23401.0,24303.0,23697.0,22658.0,10.0,6.0,1
CISO,2026-06-27 11:00:00,22613.0,23401.0,23133.0,22014.0,11.0,6.0,1
CISO,2026-06-27 12:00:00,22364.0,22613.0,23113.0,21714.0,12.0,6.0,1
CISO,2026-06-27 13:00:00,22433.0,22364.0,23766.0,21864.0,13.0,6.0,1
CISO,2026-06-27 14:00:00,22714.0,22433.0,24691.0,22416.0,14.0,6.0,1
CISO,2026-06-27 15:00:00,24255.0,22714.0,26554.0,24308.0,15.0,6.0,1
CISO,2026-06-27 16:00:00,25955.0,24255.0,28946.0,25362.0,16.0,6.0,1
CISO,2026-06-27 17:00:00,26840.0,25955.0,29895.0,24979.0,17.0,6.0,1
CISO,2026-06-27 18:00:00,26878.0,26840.0,29646.0,24663.0,18.0,6.0,1
CISO,2026-06-27 19:00:00,26881.0,26878.0,29601.0,24190.0,19.0,6.0,1
CISO,2026-06-27 20:00:00,25884.0,26881.0,30354.0,24095.0,20.0,6.0,1
CISO,2026-06-27 21:00:00,26164.0,25884.0,29853.0,24529.0,21.0,6.0,1
CISO,2026-06-27 22:00:00,25121.0,26164.0,29281.0,23994.0,22.0,6.0,1
CISO,2026-06-27 23:00:00,24188.0,25121.0,29581.0,24289.0,23.0,6.0,1
CISO,2026-06-28 00:00:00,24372.0,24188.0,30150.0,25013.0,0.0,0.0,1
CISO,2026-06-28 01:00:00,26534.0,24372.0,30427.0,26474.0,1.0,0.0,1
CISO,2026-06-28 02:00:00,27274.0,26534.0,30316.0,27633.0,2.0,0.0,1
CISO,2026-06-28 03:00:00,27383.0,27274.0,29946.0,27826.0,3.0,0.0,1
CISO,2026-06-28 04:00:00,27570.0,27383.0,29891.0,27955.0,4.0,0.0,1
CISO,2026-06-28 05:00:00,27351.0,27570.0,29628.0,27740.0,5.0,0.0,1
CISO,2026-06-28 06:00:00,26165.0,27351.0,28204.0,26501.0,6.0,0.0,1
CISO,2026-06-28 07:00:00,24665.0,26165.0,26552.0,25435.0,7.0,0.0,1
CISO,2026-06-28 08:00:00,24093.0,24665.0,25514.0,24214.0,8.0,0.0,1
CISO,2026-06-28 09:00:00,22807.0,24093.0,24303.0,22883.0,9.0,0.0,1
CISO,2026-06-28 10:00:00,21838.0,22807.0,23401.0,21839.0,10.0,0.0,1
CISO,2026-06-28 11:00:00,21325.0,21838.0,22613.0,21124.0,11.0,0.0,1
CISO,2026-06-28 12:00:00,20997.0,21325.0,22364.0,20786.0,12.0,0.0,1
CISO,2026-06-28 13:00:00,20820.0,20997.0,22433.0,20664.0,13.0,0.0,1
CISO,2026-06-28 14:00:00,21094.0,20820.0,22714.0,21331.0,14.0,0.0,1
CISO,2026-06-28 15:00:00,22888.0,21094.0,24255.0,24430.0,15.0,0.0,1
CISO,2026-06-28 16:00:00,24204.0,22888.0,25955.0,26139.0,16.0,0.0,1
CISO,2026-06-28 17:00:00,24996.0,24204.0,26840.0,25728.0,17.0,0.0,1
CISO,2026-06-28 18:00:00,25113.0,24996.0,26878.0,24963.0,18.0,0.0,1
CISO,2026-06-28 19:00:00,24406.0,25113.0,26881.0,23595.0,19.0,0.0,1
CISO,2026-06-28 20:00:00,23357.0,24406.0,25884.0,23019.0,20.0,0.0,1
CISO,2026-06-28 21:00:00,22335.0,23357.0,26164.0,22777.0,21.0,0.0,1
CISO,2026-06-28 22:00:00,22301.0,22335.0,25121.0,22196.0,22.0,0.0,1
CISO,2026-06-28 23:00:00,21532.0,22301.0,24188.0,22649.0,23.0,0.0,1
CISO,2026-06-29 00:00:00,22680.0,21532.0,24372.0,24509.0,0.0,1.0,0
CISO,2026-06-29 01:00:00,24637.0,22680.0,26534.0,26534.0,1.0,1.0,0
CISO,2026-06-29 02:00:00,26408.0,24637.0,27274.0,27899.0,2.0,1.0,0
CISO,2026-06-29 03:00:00,26831.0,26408.0,27383.0,28503.0,3.0,1.0,0
CISO,2026-06-29 04:00:00,27327.0,26831.0,27570.0,28593.0,4.0,1.0,0
CISO,2026-06-29 05:00:00,27210.0,27327.0,27351.0,28340.0,5.0,1.0,0
CISO,2026-06-29 06:00:00,25872.0,27210.0,26165.0,26806.0,6.0,1.0,0
CISO,2026-06-29 07:00:00,24445.0,25872.0,24665.0,25053.0,7.0,1.0,0
CISO,2026-06-29 08:00:00,23883.0,24445.0,24093.0,24327.0,8.0,1.0,0
CISO,2026-06-29 09:00:00,22723.0,23883.0,22807.0,23043.0,9.0,1.0,0
CISO,2026-06-29 10:00:00,22059.0,22723.0,21838.0,22122.0,10.0,1.0,0
CISO,2026-06-29 11:00:00,21597.0,22059.0,21325.0,21857.0,11.0,1.0,0
CISO,2026-06-29 12:00:00,21661.0,21597.0,20997.0,22040.0,12.0,1.0,0
CISO,2026-06-29 13:00:00,22654.0,21661.0,20820.0,22840.0,13.0,1.0,0
CISO,2026-06-29 14:00:00,24082.0,22654.0,21094.0,24825.0,14.0,1.0,0
CISO,2026-06-29 15:00:00,27166.0,24082.0,22888.0,29957.0,15.0,1.0,0
CISO,2026-06-29 16:00:00,29105.0,27166.0,24204.0,31676.0,16.0,1.0,0
CISO,2026-06-29 17:00:00,29718.0,29105.0,24996.0,31347.0,17.0,1.0,0
CISO,2026-06-29 18:00:00,29309.0,29718.0,25113.0,30120.0,18.0,1.0,0
CISO,2026-06-29 19:00:00,29292.0,29309.0,24406.0,28931.0,19.0,1.0,0
CISO,2026-06-29 20:00:00,28803.0,29292.0,23357.0,27760.0,20.0,1.0,0
CISO,2026-06-29 21:00:00,28659.0,28803.0,22335.0,27923.0,21.0,1.0,0
CISO,2026-06-29 22:00:00,27580.0,28659.0,22301.0,27965.0,22.0,1.0,0
CISO,2026-06-29 23:00:00,27578.0,27580.0,21532.0,28857.0,23.0,1.0,0
CISO,2026-06-30 00:00:00,28451.0,27578.0,22680.0,30210.0,0.0,2.0,0
CISO,2026-06-30 01:00:00,30076.0,28451.0,24637.0,31973.0,1.0,2.0,0
CISO,2026-06-30 02:00:00,30118.0,30076.0,26408.0,32751.0,2.0,2.0,0
CISO,2026-06-30 03:00:00,30201.0,30118.0,26831.0,32813.0,3.0,2.0,0
CISO,2026-06-30 04:00:00,30194.0,30201.0,27327.0,32430.0,4.0,2.0,0
CISO,2026-06-30 05:00:00,29915.0,30194.0,27210.0,31718.0,5.0,2.0,0
CISO,2026-06-30 06:00:00,28165.0,29915.0,25872.0,29648.0,6.0,2.0,0
CISO,2026-06-30 07:00:00,26292.0,28165.0,24445.0,27446.0,7.0,2.0,0
CISO,2026-06-30 08:00:00,25324.0,26292.0,23883.0,26089.0,8.0,2.0,0
CISO,2026-06-30 09:00:00,23852.0,25324.0,22723.0,24626.0,9.0,2.0,0
CISO,2026-06-30 10:00:00,22852.0,23852.0,22059.0,23702.0,10.0,2.0,0
CISO,2026-06-30 11:00:00,22485.0,22852.0,21597.0,23260.0,11.0,2.0,0
CISO,2026-06-30 12:00:00,22541.0,22485.0,21661.0,23205.0,12.0,2.0,0
